"shows_names","shows_url"
"Wayne Palmer","http://www.tv.com/shows/wayne-palmer/"
"Zukkoke Knight - Don De La Mancha","http://www.tv.com/shows/zukkoke-knight-don-de-la-mancha/"
"The Pajama Game","http://www.tv.com/shows/the-pajama-game/"
"Koikaze","http://www.tv.com/shows/koikaze/"
"Ghost Cop","http://www.tv.com/shows/ghost-cop/"
"A Matter of Fiction","http://www.tv.com/shows/a-matter-of-fiction/"
"Ballyskillen Opera House","http://www.tv.com/shows/ballyskillen-opera-house/"
"Mack & Myer For Hire","http://www.tv.com/shows/mack-and-myer-for-hire/"
"Headline Chasers","http://www.tv.com/shows/headline-chasers/"
"Men","http://www.tv.com/shows/men/"
"Classic Series","http://www.tv.com/shows/classic-series/"
"Incredible Animal Tales","http://www.tv.com/shows/incredible-animal-tales/"
"At the Multiplex with Judy Gold","http://www.tv.com/shows/at-the-multiplex-with-judy-gold/"
"Driving School","http://www.tv.com/shows/driving-school/"
"Brink","http://www.tv.com/shows/brink/"
"Tonya Lee Williams Gospel Jubilee","http://www.tv.com/shows/tonya-lee-williams-gospel-jubilee/"
"Chance Encounters","http://www.tv.com/shows/chance-encounters/"
"Far From The Madding Crowd","http://www.tv.com/shows/far-from-the-madding-crowd/"
"My Two Wives","http://www.tv.com/shows/my-two-wives/"
"Riot Action","http://www.tv.com/shows/riot-action/"
"Pat Finn","http://www.tv.com/shows/pat-finn/"
"Umarlem aby zyc","http://www.tv.com/shows/umarlem-aby-zyc/"
"AFP: Australian Federal Police","http://www.tv.com/shows/afp-australian-federal-police/"
"Incident on a Dark Street","http://www.tv.com/shows/incident-on-a-dark-street/"
"The Fig Leaves Are Falling","http://www.tv.com/shows/the-fig-leaves-are-falling/"
"Dr. Seuss' The Cat in the Hat","http://www.tv.com/shows/dr-seuss-the-cat-in-the-hat/"
"Random Acts of Violence","http://www.tv.com/shows/random-acts-of-violence/"
"A Royal Celebration","http://www.tv.com/shows/a-royal-celebration/"
"Omba Mokumba","http://www.tv.com/shows/omba-mokumba/"
"Good Vibrations","http://www.tv.com/shows/good-vibrations/"
"Quarantined","http://www.tv.com/shows/quarantined/"
"Pancho Barnes","http://www.tv.com/shows/pancho-barnes/"
"The Blue Angel","http://www.tv.com/shows/the-blue-angel/"
"Me & George","http://www.tv.com/shows/me-and-george/"
"Never Tell Me Never","http://www.tv.com/shows/never-tell-me-never/"
"Prom Night In Mississippi","http://www.tv.com/shows/prom-night-in-mississippi/"
"In Your Dreams","http://www.tv.com/shows/in-your-dreams/"
"The Russell Gilbert Show","http://www.tv.com/shows/the-russell-gilbert-show/"
"The Comedy Store","http://www.tv.com/shows/the-comedy-store/"
"Angst","http://www.tv.com/shows/angst/"
"Dangerous Creek","http://www.tv.com/shows/dangerous-creek/"
"Cyborg 3","http://www.tv.com/shows/cyborg-3/"
"TNRC Presents","http://www.tv.com/shows/tnrc-presents/"
"Mach Go Go Go","http://www.tv.com/shows/mach-go-go-go/"
"On Our Way","http://www.tv.com/shows/on-our-way/"
"Lives That Changed the World","http://www.tv.com/shows/lives-that-changed-the-world/"
"Kyattou Ninden Teyandee","http://www.tv.com/shows/kyattou-ninden-teyandee/"
"Tattinger","http://www.tv.com/shows/tattinger/"
"Marriage Acts","http://www.tv.com/shows/marriage-acts/"
"Wax Cracks Hollywood","http://www.tv.com/shows/wax-cracks-hollywood/"
"Wax Cracks Cannes","http://www.tv.com/shows/wax-cracks-cannes/"
"In the Land of Don Quixote","http://www.tv.com/shows/in-the-land-of-don-quixote/"
"A Clockwork Orange","http://www.tv.com/shows/a-clockwork-orange/"
"Ramona (1988)","http://www.tv.com/shows/ramona-1988/"
"I'm So Lonesome I Could Cry","http://www.tv.com/shows/im-so-lonesome-i-could-cry/"
"Talent Patrol","http://www.tv.com/shows/talent-patrol/"
"Gamerz","http://www.tv.com/shows/gamerz/"
"Big Feet","http://www.tv.com/shows/big-feet/"
"Births, Marriages & Deaths","http://www.tv.com/shows/births-marriages-and-deaths/"
"Barris & Company","http://www.tv.com/shows/barris-and-company/"
"May and June","http://www.tv.com/shows/may-and-june/"
"Hacerte Cargo","http://www.tv.com/shows/hacerte-cargo/"
"The Jaques Vermier Show","http://www.tv.com/shows/the-jaques-vermier-show/"
"Earthian","http://www.tv.com/shows/earthian/"
"Lame Ducks","http://www.tv.com/shows/lame-ducks/"
"Songs for Sale","http://www.tv.com/shows/songs-for-sale/"
"M&S","http://www.tv.com/shows/mands/"
"Chrome Soldiers","http://www.tv.com/shows/chrome-soldiers/"
"Spit It Out","http://www.tv.com/shows/spit-it-out/"
"Tattinger","http://www.tv.com/shows/tattinger/"
"Marriage Acts","http://www.tv.com/shows/marriage-acts/"
"Wax Cracks Hollywood","http://www.tv.com/shows/wax-cracks-hollywood/"
"Wax Cracks Cannes","http://www.tv.com/shows/wax-cracks-cannes/"
"In the Land of Don Quixote","http://www.tv.com/shows/in-the-land-of-don-quixote/"
"Ramona (1988)","http://www.tv.com/shows/ramona-1988/"
"I'm So Lonesome I Could Cry","http://www.tv.com/shows/im-so-lonesome-i-could-cry/"
"Talent Patrol","http://www.tv.com/shows/talent-patrol/"
"Big Feet","http://www.tv.com/shows/big-feet/"
"Births, Marriages & Deaths","http://www.tv.com/shows/births-marriages-and-deaths/"
"Barris & Company","http://www.tv.com/shows/barris-and-company/"
"May and June","http://www.tv.com/shows/may-and-june/"
"Hacerte Cargo","http://www.tv.com/shows/hacerte-cargo/"
"The Jaques Vermier Show","http://www.tv.com/shows/the-jaques-vermier-show/"
"More Than Words","http://www.tv.com/shows/more-than-words/"
"Elvira's Movie Macabre","http://www.tv.com/shows/movie-macabre/"
"M&S","http://www.tv.com/shows/mands/"
"Chrome Soldiers","http://www.tv.com/shows/chrome-soldiers/"
"Good Morning TV","http://www.tv.com/shows/good-morning-tv/"
"Hi Mom","http://www.tv.com/shows/hi-mom/"
"Ginger Bread Girl","http://www.tv.com/shows/ginger-bread-girl/"
"The Pajama Game","http://www.tv.com/shows/the-pajama-game/"
"Dimension of Secrets","http://www.tv.com/shows/dimension-of-secrets/"
"Ghost Cop","http://www.tv.com/shows/ghost-cop/"
"Put Out More Fags","http://www.tv.com/shows/put-out-more-fags/"
"In the Name of Love","http://www.tv.com/shows/in-the-name-of-love/"
"Danger Zone","http://www.tv.com/shows/danger-zone/"
"Leave It to Mrs. O'Brien","http://www.tv.com/shows/leave-it-to-mrs-obrien/"
"Invitation","http://www.tv.com/shows/invitation/"
"The Hungry Ones","http://www.tv.com/shows/the-hungry-ones/"
"Edit Point","http://www.tv.com/shows/edit-point/"
"Shadow Squad","http://www.tv.com/shows/shadow-squad/"
"Four Star Performance","http://www.tv.com/shows/four-star-performance/"
"A Breed of Heroes","http://www.tv.com/shows/a-breed-of-heroes/"
"Citizen Nutt","http://www.tv.com/shows/citizen-nutt/"
"Dube on Monday","http://www.tv.com/shows/dube-on-monday/"
"Legion","http://www.tv.com/shows/legion/"
"Jura Tripper","http://www.tv.com/shows/jura-tripper/"
"The Movie Show","http://www.tv.com/shows/the-movie-show/"
"Market Forces","http://www.tv.com/shows/market-forces/"
"The Extreme Gong Show","http://www.tv.com/shows/the-extreme-gong-show/"
"Mongoose & Luther","http://www.tv.com/shows/mongoose-and-luther/"
"Cut to the Chase","http://www.tv.com/shows/cut-to-the-chase/"
"Toy Design","http://www.tv.com/shows/toy-design/"
"Body Briefs","http://www.tv.com/shows/body-briefs/"
"MDX","http://www.tv.com/shows/mdx/"
"The Skin I'm In","http://www.tv.com/shows/the-skin-im-in/"
"Two Too Much","http://www.tv.com/shows/two-too-much/"
"The People","http://www.tv.com/shows/the-people/"
"Natsuki Crisis","http://www.tv.com/shows/natsuki-crisis/"
"The Moth","http://www.tv.com/shows/the-moth/"
"Letting Go","http://www.tv.com/shows/letting-go/"
"PC and the Web","http://www.tv.com/shows/pc-and-the-web/"
"Tea with Fi","http://www.tv.com/shows/tea-with-fi/"
"Hot and Bothered","http://www.tv.com/shows/hot-and-bothered/"
"Unwrapping the Shroud: New Evidence","http://www.tv.com/shows/unwrapping-the-shroud-new-evidence/"
"Pulp Comedy","http://www.tv.com/shows/pulp-comedy/"
"The Garry McDonald Show","http://www.tv.com/shows/the-garry-mcdonald-show/"
"Two On The Town","http://www.tv.com/shows/two-on-the-town/"
"Loses Women","http://www.tv.com/shows/loses-women/"
"Kaleidescope","http://www.tv.com/shows/kaleidescope/"
"Genji Tsuushin Agedama","http://www.tv.com/shows/genji-tsuushin-agedama/"
"The Image Workshop","http://www.tv.com/shows/the-image-workshop/"
"Ship to Shore 2","http://www.tv.com/shows/ship-to-shore-2/"
"Chaplin","http://www.tv.com/shows/chaplin/"
"Zelig","http://www.tv.com/shows/zelig/"
"California Suite","http://www.tv.com/shows/california-suite/"
"Group One Medical","http://www.tv.com/shows/group-one-medical/"
"Clowning Around Encore","http://www.tv.com/shows/clowning-around-encore/"
"Cover","http://www.tv.com/shows/cover/"
"Cheer Up","http://www.tv.com/shows/cheer-up/"
"Deadlocked","http://www.tv.com/shows/deadlocked/"
"Electricity","http://www.tv.com/shows/electricity/"
"Combinatorics","http://www.tv.com/shows/combinatorics/"
"Turkey vs. Pilgrims","http://www.tv.com/shows/turkey-vs-pilgrims/"
"Buzzcut","http://www.tv.com/shows/buzzcut/"
"Meltdown","http://www.tv.com/shows/meltdown/"
"Uncommon Men and Great Ideas","http://www.tv.com/shows/uncommon-men-and-great-ideas/"
"The Carmel Myers Show","http://www.tv.com/shows/the-carmel-myers-show/"
"Chevrolet on Broadway","http://www.tv.com/shows/chevrolet-on-broadway/"
"Private Schulz","http://www.tv.com/shows/private-schulz/"
"Son of Fred","http://www.tv.com/shows/son-of-fred/"
"Pigboy","http://www.tv.com/shows/pigboy/"
"City Spy","http://www.tv.com/shows/city-spy/"
"Doddy's Music Box","http://www.tv.com/shows/doddys-music-box/"
"What's Up Docker","http://www.tv.com/shows/whats-up-docker/"
"eXstreamers","http://www.tv.com/shows/exstreamers/"
"Morgan & Platell","http://www.tv.com/shows/morgan-and-platell/"
"What's on Next","http://www.tv.com/shows/whats-on-next/"
"Holidays Out","http://www.tv.com/shows/holidays-out/"
"The National Lottery: UK 2000","http://www.tv.com/shows/the-national-lottery-uk-2000/"
"Death by Pets","http://www.tv.com/shows/death-by-pets/"
"Just a Cause","http://www.tv.com/shows/just-a-cause/"
"Consumer Squad","http://www.tv.com/shows/consumer-squad/"
"Casting Call","http://www.tv.com/shows/casting-call/"
"The Lovely Carol","http://www.tv.com/shows/the-lovely-carol/"
"Wild On Set","http://www.tv.com/shows/wild-on-set/"
"Operation Desert Sands","http://www.tv.com/shows/operation-desert-sands/"
"Desert Crusaders","http://www.tv.com/shows/desert-crusaders/"
"The Dennis","http://www.tv.com/shows/the-dennis/"
"Wuzzy duzzy","http://www.tv.com/shows/wuzzy-duzzy/"
"Clowning Around Encore","http://www.tv.com/shows/clowning-around-encore/"
"Uncomfortably Close","http://www.tv.com/shows/uncomfortably-close/"
"Geographical Odysseys","http://www.tv.com/shows/geographical-odysseys/"
"Firetrap","http://www.tv.com/shows/firetrap/"
"Flight of Fancy","http://www.tv.com/shows/flight-of-fancy/"
"End Of Innocence","http://www.tv.com/shows/end-of-innocence/"
"Tricks of","http://www.tv.com/shows/tricks-of/"
"20th Century Follies","http://www.tv.com/shows/20th-century-follies/"
"AMC's Hollywood Fueds & Rivals","http://www.tv.com/shows/amcs-hollywood-fueds-and-rivals/"
"Squaring The Circle","http://www.tv.com/shows/squaring-the-circle/"
"Steve Wrights People Show","http://www.tv.com/shows/steve-wrights-people-show/"
"Going Down","http://www.tv.com/shows/going-down/"
"Keep Your Enemies Close","http://www.tv.com/shows/keep-your-enemies-close/"
"Wedlock or Deadlock","http://www.tv.com/shows/wedlock-or-deadlock/"
"GMTV Newshour","http://www.tv.com/shows/gmtv-newshour/"
"Prince William: Sexy and Single","http://www.tv.com/shows/prince-william-sexy-and-single/"
"Chevrolet on Broadway","http://www.tv.com/shows/chevrolet-on-broadway/"
"THAT Girl","http://www.tv.com/shows/that-girl-2012/"
"Christmas at Belmont","http://www.tv.com/shows/christmas-at-belmont/"
"When Will I Be Famous?","http://www.tv.com/shows/when-will-i-be-famous/"
"Clubhouse Chronicles","http://www.tv.com/shows/clubhouse-chronicles/"
"Staging's Deadliest","http://www.tv.com/shows/stagings-deadliest/"
"Paycheck","http://www.tv.com/shows/paycheck/"
"Caprial! Cooking for Friends","http://www.tv.com/shows/caprial-cooking-for-friends/"
"Purpo$e","http://www.tv.com/shows/purpoe/"
"Mathematical Eye","http://www.tv.com/shows/mathematical-eye/"
"Inside Baghdad","http://www.tv.com/shows/inside-baghdad/"
"Going Back to Brooklyn","http://www.tv.com/shows/going-back-to-brooklyn/"
"Scarfie Days","http://www.tv.com/shows/scarfie-days/"
"Deeley Does ...","http://www.tv.com/shows/deeley-does/"
"Incarceration Cafe","http://www.tv.com/shows/incarceration-cafe/"
"Heidi Fleiss: The Would-Be Madam of Crystal","http://www.tv.com/shows/heidi-fleiss-the-would-be-madam-of-crystal/"
"Kill-Switch","http://www.tv.com/shows/kill-switch/"
"Live Like You're Dying","http://www.tv.com/shows/live-like-youre-dying/"
"3:30","http://www.tv.com/shows/330/"
"St. Georges","http://www.tv.com/shows/st-georges/"
"Doc Dot Com","http://www.tv.com/shows/doc-dot-com/"
"Addicted to Plastic","http://www.tv.com/shows/addicted-to-plastic/"
"The U.S. Royal Showcase","http://www.tv.com/shows/the-us-royal-showcase/"
"Rastamouse","http://www.tv.com/shows/rastamouse/"
"Solomon & Sheba: Biography","http://www.tv.com/shows/solomon-and-sheba-biography/"
"Alaskan Women Looking For Love","http://www.tv.com/shows/alaskan-women-looking-for-love/"
"Robot Chicken DC Comics Special II","http://www.tv.com/shows/robot-chicken-dc-comics-special-ii/"
"bdfh","http://www.tv.com/shows/bdfh/"
"The Dominici Affair","http://www.tv.com/shows/the-dominici-affair/"
"Jeff Northcutt","http://www.tv.com/shows/jeff-northcutt/"
"charlesking","http://www.tv.com/shows/charlesking/"
"Me & Lee?","http://www.tv.com/shows/me-and-lee/"
"Jackson Pollock: Love and Death on Long Island","http://www.tv.com/shows/jackson-pollock-love-and-death-on-long-island/"
"James Dean Era","http://www.tv.com/shows/james-dean-era/"
"Oldyweds","http://www.tv.com/shows/oldyweds/"
"Comic Book Week","http://www.tv.com/shows/comic-book-week/"
"Making the Rock Band","http://www.tv.com/shows/making-the-rock-band/"
"Ice (2008)","http://www.tv.com/shows/ice-2008/"
"PU-239","http://www.tv.com/shows/pu-239/"
"Joker Poker","http://www.tv.com/shows/joker-poker/"
"Inside George Webley","http://www.tv.com/shows/inside-george-webley/"
"Managers in Action","http://www.tv.com/shows/managers-in-action/"
"Americatown","http://www.tv.com/shows/americatown/"
"What Would Brian Boitano Make?","http://www.tv.com/shows/what-would-brian-boitano-make/"
"The Bobroom","http://www.tv.com/shows/the-bobroom/"
"Untitled Spielberg Broadway Project","http://www.tv.com/shows/untitled-spielberg-broadway-project/"
"Sky Jockeys","http://www.tv.com/shows/sky-jockeys/"
"The Walking Wounded","http://www.tv.com/shows/the-walking-wounded/"
"The Bradley's","http://www.tv.com/shows/the-bradleys/"
"Untitled NBC Wal-Mart Employee Project","http://www.tv.com/shows/untitled-nbc-wal-mart-employee-project/"
"IF Awards","http://www.tv.com/shows/if-awards/"
"Being Neil Armstrong","http://www.tv.com/shows/being-neil-armstrong/"
"12 Days of Cookies","http://www.tv.com/shows/12-days-of-cookies/"
"Christmas in Caan","http://www.tv.com/shows/christmas-in-caan/"
"Women Are Crazy, Men Are Stupid","http://www.tv.com/shows/women-are-crazy-men-are-stupid/"
"Untitled Roddenberry Project","http://www.tv.com/shows/untitled-roddenberry-project/"
"Blue Water Destinations","http://www.tv.com/shows/blue-water-destinations/"
"It Takes a Village","http://www.tv.com/shows/it-takes-a-village/"
"BLIND VISION","http://www.tv.com/shows/blind-vision/"
"Next Big Comic","http://www.tv.com/shows/next-big-comic/"
"City Hospital","http://www.tv.com/shows/city-hospital/"
"Almost Everything You Wanted To Know","http://www.tv.com/shows/almost-everything-you-wanted-to-know/"
"Shoot For Love","http://www.tv.com/shows/shoot-for-love/"
"Move This House!","http://www.tv.com/shows/move-this-house/"
"Fear of Flying","http://www.tv.com/shows/fear-of-flying/"
"Driver Dan's Story Train","http://www.tv.com/shows/driver-dans-story-train/"
"The MANual","http://www.tv.com/shows/the-manual/"
"The Billabong Pipeline Masters","http://www.tv.com/shows/the-billabong-pipeline-masters/"
"U.S. Snowboarding Grand Prix","http://www.tv.com/shows/us-snowboarding-grand-prix/"
"Brilhante F.C.","http://www.tv.com/shows/brilhante-fc/"
"Lawmakers","http://www.tv.com/shows/georgia-public-broadcastings-lawmakers/"
"You Only Live Twice","http://www.tv.com/shows/you-only-live-twice/"
"Making Habla","http://www.tv.com/shows/making-habla/"
"The Presidents","http://www.tv.com/shows/the-presidents/"
"Force of Nature","http://www.tv.com/shows/force-of-nature/"
"Jamie at Home - Christmas Special","http://www.tv.com/shows/jamie-at-home-christmas-special/"
"Robbie Coltrane: Incredible Britain","http://www.tv.com/shows/robbie-coltrane-incredible-britain/"
"Ghost","http://www.tv.com/shows/ghost/"
"Good Design","http://www.tv.com/shows/good-design/"
"hgxdfjhgf","http://www.tv.com/shows/hgxdfjhgf/"
"Path to the Pros","http://www.tv.com/shows/path-to-the-pros/"
"Food Network Originals","http://www.tv.com/shows/food-network-originals/"
"Sheriff Hoot Kloot Cartoons","http://www.tv.com/shows/sheriff-hoot-kloot-cartoons/"
"Digger and Friends","http://www.tv.com/shows/digger-and-friends/"
"@Work","http://www.tv.com/shows/work/"
"Savona","http://www.tv.com/shows/savona/"
"A Very BET Christmas","http://www.tv.com/shows/a-very-bet-christmas/"
"NIGHTKILLER","http://www.tv.com/shows/nightkiller/"
"Bloodhound","http://www.tv.com/shows/bloodhound/"
"The Big Sisters","http://www.tv.com/shows/the-big-sisters/"
"Mongoose & Luther","http://www.tv.com/shows/mongoose-and-luther/"
"Toy Design","http://www.tv.com/shows/toy-design/"
"Weekend Pre-Game","http://www.tv.com/shows/weekend-pre-game/"
"The Skin I'm In","http://www.tv.com/shows/the-skin-im-in/"
"Top 20 Celebs Gone Good","http://www.tv.com/shows/top-20-celebs-gone-good/"
"Best of I Love the","http://www.tv.com/shows/best-of-i-love-the/"
