Category,Name,User_Rating,User_Votes,Year_Started,Show_url
Animation,Captain N & the Adventures of Super Mario Bros. 3,8.4,269,1990,http://www.tv.com/shows/captain-n-and-the-adventures-of-super-mario-bros-3/
Sports,Notre Dame Football,6.8,2,1991,http://www.tv.com/shows/notre-dame-football/
Comedy,Robin's Nest,6.4,22,1975,http://www.tv.com/shows/robins-nest/
Drama,Northwood,6.3,11,1990,http://www.tv.com/shows/northwood/
NA,Cybergirl,6.4,26,2001,http://www.tv.com/shows/cybergirl/
Game Show,Celebrity Family Feud,7,29,NA,http://www.tv.com/shows/celebrity-family-feud/
Reality,Celebrity Family Feud,7,29,NA,http://www.tv.com/shows/celebrity-family-feud/
Arts,Myles of Style,5.4,6,2007,http://www.tv.com/shows/myles-of-style/
Game Show,Myles of Style,5.4,6,2007,http://www.tv.com/shows/myles-of-style/
Health & Lifestyle,Myles of Style,5.4,6,2007,http://www.tv.com/shows/myles-of-style/
Reality,Myles of Style,5.4,6,2007,http://www.tv.com/shows/myles-of-style/
Comedy,Shakespeare Retold,0,0,2005,http://www.tv.com/shows/shakespeare-retold/
Drama,Shakespeare Retold,0,0,2005,http://www.tv.com/shows/shakespeare-retold/
Animation,Mama Mirabelle's Home Movies,0,0,2007,http://www.tv.com/shows/mama-mirabelles-home-movies/
Kids,Mama Mirabelle's Home Movies,0,0,2007,http://www.tv.com/shows/mama-mirabelles-home-movies/
Science,Mama Mirabelle's Home Movies,0,0,2007,http://www.tv.com/shows/mama-mirabelles-home-movies/
Documentary,Mars Rising,8.5,1,NA,http://www.tv.com/shows/mars-rising/
Science,Mars Rising,8.5,1,NA,http://www.tv.com/shows/mars-rising/
NA,Hana Yori Dango,7.7,64,2007,http://www.tv.com/shows/hana-yori-dango/
Science,Two Weeks in Hell,0,0,2009,http://www.tv.com/shows/two-weeks-in-hell/
Drama,The Takedown,7.1,26,2004,http://www.tv.com/shows/the-takedown/
Game Show,The Takedown,7.1,26,2004,http://www.tv.com/shows/the-takedown/
Reality,The Takedown,7.1,26,2004,http://www.tv.com/shows/the-takedown/
Drama,Real Vice Cops Uncut,6.8,5,2008,http://www.tv.com/shows/real-vice-cops-uncut/
Game Show,Real Vice Cops Uncut,6.8,5,2008,http://www.tv.com/shows/real-vice-cops-uncut/
Reality,Real Vice Cops Uncut,6.8,5,2008,http://www.tv.com/shows/real-vice-cops-uncut/
Sports,Saturday Night College Football,6.7,22,2006,http://www.tv.com/shows/saturday-night-football/
Documentary,Into The Pride,9.7,7,2009,http://www.tv.com/shows/into-the-pride/
Science,Into The Pride,9.7,7,2009,http://www.tv.com/shows/into-the-pride/
Talk & Interview,Talking Bad,7,3,2012,http://www.tv.com/shows/talking-bad/
Documentary,Operation Wild,5,1,2010,http://www.tv.com/shows/operation-wild/
Science,Operation Wild,5,1,2010,http://www.tv.com/shows/operation-wild/
NA,The Benny Hill Show (1955),6.6,43,1960,http://www.tv.com/shows/the-benny-hill-show-1955/
NA,Secret History,1,1,1992,http://www.tv.com/shows/secret-history/
Documentary,The Works,0,0,NA,http://www.tv.com/shows/the-works/
Science,The Works,0,0,NA,http://www.tv.com/shows/the-works/
NA,For Better or for Worse (2000),7.2,30,2001,http://www.tv.com/shows/for-better-or-for-worse-2000/
Drama,The Doctors (1963),6.8,18,1975,http://www.tv.com/shows/the-doctors-1963/
Documentary,Wild Justice,9.4,10,NA,http://www.tv.com/shows/wild-justice/
Science,Wild Justice,9.4,10,NA,http://www.tv.com/shows/wild-justice/
NA,Chopper Rescue,0,0,2008,http://www.tv.com/shows/chopper-rescue/
Documentary,I Love the 70s,8.2,158,2002,http://www.tv.com/shows/i-love-the-70s/
Documentary,Stuck With Hackett,7.5,1,2011,http://www.tv.com/shows/stuck-with-hackett/
Science,Stuck With Hackett,7.5,1,2011,http://www.tv.com/shows/stuck-with-hackett/
Comedy,Emma,8.1,28,NA,http://www.tv.com/shows/emma/
Drama,Emma,8.1,28,NA,http://www.tv.com/shows/emma/
Game Show,Work That Room with Christopher Lowell,0,0,NA,http://www.tv.com/shows/work-that-room-with-christopher-lowell/
Health & Lifestyle,Work That Room with Christopher Lowell,0,0,NA,http://www.tv.com/shows/work-that-room-with-christopher-lowell/
Reality,Work That Room with Christopher Lowell,0,0,NA,http://www.tv.com/shows/work-that-room-with-christopher-lowell/
Documentary,The National Parks: America's Best Idea,9.2,6,2008,http://www.tv.com/shows/the-national-parks-americas-best-idea/
Science,The National Parks: America's Best Idea,9.2,6,2008,http://www.tv.com/shows/the-national-parks-americas-best-idea/
Documentary,Solving History With Olly Steeds,5.9,9,2010,http://www.tv.com/shows/solving-history-with-olly-steeds/
Science,Solving History With Olly Steeds,5.9,9,2010,http://www.tv.com/shows/solving-history-with-olly-steeds/
Suspense,Solving History With Olly Steeds,5.9,9,2010,http://www.tv.com/shows/solving-history-with-olly-steeds/
Travel,Solving History With Olly Steeds,5.9,9,2010,http://www.tv.com/shows/solving-history-with-olly-steeds/
Documentary,The Hour,5.7,61,2005,http://www.tv.com/shows/the-hour/
Game Show,Southern Fried Stings,7.1,12,2010,http://www.tv.com/shows/southern-fried-stings/
Reality,Southern Fried Stings,7.1,12,2010,http://www.tv.com/shows/southern-fried-stings/
Drama,Fugitive Chronicles,7.8,4,2010,http://www.tv.com/shows/fugitive-chronicles/
Game Show,Fugitive Chronicles,7.8,4,2010,http://www.tv.com/shows/fugitive-chronicles/
Reality,Fugitive Chronicles,7.8,4,2010,http://www.tv.com/shows/fugitive-chronicles/
Game Show,Kidnap & Rescue,8.5,1,2011,http://www.tv.com/shows/kidnap-and-rescue/
Reality,Kidnap & Rescue,8.5,1,2011,http://www.tv.com/shows/kidnap-and-rescue/
Science,Kidnap & Rescue,8.5,1,2011,http://www.tv.com/shows/kidnap-and-rescue/
NA,The Frank Skinner Show,6,18,NA,http://www.tv.com/shows/the-frank-skinner-show/
NA,Judge Karen,4.1,49,2008,http://www.tv.com/shows/judge-karen/
Drama,Lilies,7.3,13,2006,http://www.tv.com/shows/lilies/
Drama,New Street Law,7,26,2005,http://www.tv.com/shows/new-street-law/
NA,Prisoners of Gravity,6.5,21,1989,http://www.tv.com/shows/prisoners-of-gravity/
Events & Specials,ESPY Awards,6.2,4,1993,http://www.tv.com/shows/espy-awards/
Documentary,The Path to 9/11,5.9,37,2005,http://www.tv.com/shows/the-path-to-911/
News,The Path to 9/11,5.9,37,2005,http://www.tv.com/shows/the-path-to-911/
NA,The Protectors,0,0,2011,http://www.tv.com/shows/the-protectors/
Drama,The A-List: Dallas,6.7,5,2011,http://www.tv.com/shows/the-a-list-dallas/
Game Show,The A-List: Dallas,6.7,5,2011,http://www.tv.com/shows/the-a-list-dallas/
Reality,The A-List: Dallas,6.7,5,2011,http://www.tv.com/shows/the-a-list-dallas/
NA,All the Small Things,7.8,30,2009,http://www.tv.com/shows/all-the-small-things/
Documentary,Walking with Beasts,7.5,48,2000,http://www.tv.com/shows/walking-with-prehistoric-beasts/
Science,Walking with Beasts,7.5,48,2000,http://www.tv.com/shows/walking-with-prehistoric-beasts/
Game Show,Sarah Palin's Alaska,3.5,44,2010,http://www.tv.com/shows/sarah-palins-alaska/
Reality,Sarah Palin's Alaska,3.5,44,2010,http://www.tv.com/shows/sarah-palins-alaska/
NA,Michael Hayes,8,53,1997,http://www.tv.com/shows/michael-hayes/
NA,The Immortal (1970),7.2,33,1970,http://www.tv.com/shows/the-immortal-1970/
NA,Covington Cross,7.2,54,1991,http://www.tv.com/shows/covington-cross/
Kids,Sea Rescue,4.6,1,2012,http://www.tv.com/shows/sea-rescue/
Business,Everyday Edisons,1,1,NA,http://www.tv.com/shows/everyday-edisons/
Reality,Everyday Edisons,1,1,NA,http://www.tv.com/shows/everyday-edisons/
NA,The Travels of Jaimie McPheeters,6.7,8,1963,http://www.tv.com/shows/the-travels-of-jaimie-mcpheeters/
NA,The Rough Riders,6.2,10,1958,http://www.tv.com/shows/the-rough-riders/
Animation,Nerima Daikon Brothers,8.1,12,2005,http://www.tv.com/shows/nerima-daikon-brothers/
Comedy,Nerima Daikon Brothers,8.1,12,2005,http://www.tv.com/shows/nerima-daikon-brothers/
Food & Cooking,Ludo Bites America,8.5,1,2011,http://www.tv.com/shows/ludo-bites-america/
Game Show,Ludo Bites America,8.5,1,2011,http://www.tv.com/shows/ludo-bites-america/
Reality,Ludo Bites America,8.5,1,2011,http://www.tv.com/shows/ludo-bites-america/
News,The ED Show,6.9,5,2009,http://www.tv.com/shows/the-ed-show/
Science,The ED Show,6.9,5,2009,http://www.tv.com/shows/the-ed-show/
Educational,It's Effin' Science,5.2,12,2010,http://www.tv.com/shows/its-effin-science/
Science,It's Effin' Science,5.2,12,2010,http://www.tv.com/shows/its-effin-science/
Action & Adventure,Harbourmaster,5.7,9,1957,http://www.tv.com/shows/harbourmaster/
Drama,Breaking Bonaduce,6.7,101,NA,http://www.tv.com/shows/breaking-bonaduce/
Reality,Breaking Bonaduce,6.7,101,NA,http://www.tv.com/shows/breaking-bonaduce/
NA,Murder Call,7.1,25,1997,http://www.tv.com/shows/murder-call/
Sports,Yankees On Deck,0,0,2012,http://www.tv.com/shows/yankees-on-deck/
Animation,Hot Wheels,6.1,23,1970,http://www.tv.com/shows/hot-wheels/
Kids,Animal Mechanicals,5.2,2,2007,http://www.tv.com/shows/animal-mechanicals/
Comedy,The Danny Thomas Hour,6.1,11,1967,http://www.tv.com/shows/the-danny-thomas-hour/
Drama,The Danny Thomas Hour,6.1,11,1967,http://www.tv.com/shows/the-danny-thomas-hour/
Animation,Big Baby,3.5,11,NA,http://www.tv.com/shows/big-baby/
